# z rho/M
-9.6196 3.9216
-9.1196 3.64966
-8.6196 3.26877
-8.1196 2.90307
-7.6196 2.6548
-7.1196 2.69576
-6.6196 2.94319
-6.1196 3.37436
-5.6196 3.73947
-5.1196 3.9629
-4.6196 4.06899
-4.1196 4.08326
-3.6196 4.11582
-3.1196 4.13941
-2.6196 4.02828
-2.1196 3.70119
-1.6196 3.19214
-1.1196 2.59596
-0.619601 2.12031
-0.119601 1.97427
0.380399 2.16942
0.880399 2.64397
1.3804 3.23788
1.8804 3.73376
2.3804 4.00083
2.8804 4.15107
3.3804 4.08863
3.8804 4.10751
4.3804 4.08023
4.8804 3.97893
5.3804 3.71185
5.8804 3.33415
6.3804 2.90249
6.8804 2.68745
7.3804 2.6762
7.8804 2.91189
8.3804 3.31208
8.8804 3.68642
9.3804 3.92026
9.8804 4.00713
10.3804 3.96567
10.8804 3.95274
11.3804 3.91245
11.8804 3.85873
12.3804 3.57571
12.8804 3.19566
13.3804 2.59806
13.8804 1.95849
14.3804 1.34452
14.8804 0.858718
15.3804 0.509893
15.8804 0.291919
16.3804 0.141679
16.8804 0.0724342
17.3804 0.030048
17.8804 0.012506
18.3804 0.00511991
18.8804 0.00167866
19.3804 0.0010072
19.8804 0.000419665
20.3804 0
20.8804 0
21.3804 0
21.8804 0
22.3804 0
22.8804 0
23.3804 0
23.8804 0
24.3804 0
24.8804 0
25.3804 0
25.8804 0
26.3804 0
26.8804 0
27.3804 0
27.8804 0
28.3804 0
28.8804 0
29.3804 0
29.8804 0
30.3804 0
30.8804 0
31.3804 0
31.8804 0
32.3804 0
32.8804 0
33.3804 0
33.8804 0
34.3804 0
34.8804 0
35.3804 8.3933e-05
35.8804 0
36.3804 0
36.8804 0
37.3804 0.000167866
37.8804 8.3933e-05
38.3804 8.3933e-05
38.8804 0.000167866
39.3804 0
39.8804 0
40.3804 0.000167866
40.8804 0.000251799
41.3804 0.000167866
41.8804 8.3933e-05
42.3804 0.000251799
42.8804 0.000167866
43.3804 0.000167866
43.8804 0.000251799
44.3804 0.000419665
44.8804 0.000251799
45.3804 0.000251799
45.8804 0.000251799
46.3804 0.000251799
46.8804 0
47.3804 0.000335732
47.8804 0.000671464
48.3804 0.000503598
48.8804 0.000503598
49.3804 0.000755397
49.8804 0.0010072
50.3804 0.0010072
50.8804 0.000755397
51.3804 0.000671464
51.8804 0.0010072
52.3804 0.000587531
52.8804 0.0010072
53.3804 0.00083933
53.8804 0.00142686
54.3804 0.00117506
54.8804 0.000923263
55.3804 0.00151079
55.8804 0.00159473
56.3804 0.00142686
56.8804 0.00151079
57.3804 0.00134293
57.8804 0.00083933
58.3804 0.00117506
58.8804 0.000923263
59.3804 0.00151079
59.8804 0.00125899
60.3804 0.000587531
60.8804 0.00134293
61.3804 0.00117506
61.8804 0.00134293
62.3804 0.000755397
62.8804 0.00083933
63.3804 0.000755397
63.8804 0.000923263
64.3804 0.000755397
64.8804 0.00109113
65.3804 0.000755397
65.8804 0.000671464
66.3804 0.000755397
66.8804 0.00142686
67.3804 0.000503598
67.8804 0.000419665
68.3804 0.000671464
68.8804 0.00117506
69.3804 0.00125899
69.8804 0.000671464
70.3804 0.0010072
70.8804 0.000755397
71.3804 0.000923263
71.8804 0.00083933
72.3804 0.00083933
72.8804 0.00109113
73.3804 0.000755397
73.8804 0.00109113
74.3804 0.000755397
74.8804 0.000587531
75.3804 0.000587531
75.8804 0.000671464
76.3804 0.000923263
76.8804 0.000755397
77.3804 0.000923263
77.8804 0.000587531
78.3804 0.000923263
78.8804 0.000671464
79.3804 0.000587531
79.8804 0.00083933
80.3804 0.000251799
80.8804 0.000419665
81.3804 0.000671464
81.8804 0.0010072
82.3804 0.000587531
82.8804 0.000419665
83.3804 0.000587531
83.8804 0.000419665
84.3804 0.000503598
84.8804 0.000335732
85.3804 0.00083933
85.8804 0.000671464
86.3804 0.000587531
86.8804 0.000503598
87.3804 0.000587531
87.8804 0.00117506
88.3804 0.0010072
88.8804 0.000755397
89.3804 0.000419665
89.8804 0.00083933
90.3804 0.000587531
90.8804 0.000755397
91.3804 0.000755397
91.8804 0.000503598
92.3804 0.000503598
92.8804 0.000671464
93.3804 0.00109113
93.8804 0.000923263
94.3804 0.0010072
94.8804 0.00083933
95.3804 0.000923263
95.8804 0.00083933
96.3804 0.000671464
96.8804 0.000587531
97.3804 0.00083933
97.8804 0.000419665
98.3804 0.000503598
98.8804 0.000755397
99.3804 0.000587531
99.8804 0.0010072
100.38 0.000251799
100.88 0.00083933
101.38 0.000587531
101.88 0.000503598
102.38 0.000503598
102.88 0.000419665
103.38 0.000251799
103.88 0.000335732
104.38 8.3933e-05
104.88 0.000335732
105.38 0.000503598
105.88 0
106.38 0
