# z rho/M
-4.37299 0.0207526
-3.87299 0.0149419
-3.37299 0.00940784
-2.87299 0.0116214
-2.37299 0.00774763
-1.87299 0.00332041
-1.37299 0.00332041
-0.872986 0.00415052
-0.372986 0.000830103
0.127014 0.0011068
0.627014 0
1.12701 0.0011068
1.62701 0.00276701
2.12701 0.00276701
2.62701 0.00664083
3.12701 0.00857774
3.62701 0.0113447
4.12701 0.0138351
4.62701 0.0210293
5.12701 0.0221361
5.62701 0.0287769
6.12701 0.0318206
6.62701 0.0498062
7.12701 0.0594907
7.62701 0.0788598
8.12701 0.0893745
8.62701 0.111511
9.12701 0.152186
9.62701 0.204482
10.127 0.236303
10.627 0.321527
11.127 0.410348
11.627 0.516048
12.127 0.64416
12.627 0.796069
13.127 1.00443
13.627 1.20033
14.127 1.4524
14.627 1.70614
15.127 1.91228
15.627 2.21776
16.127 2.38931
16.627 2.54067
17.127 2.62534
17.627 2.63973
18.127 2.59158
18.627 2.43359
19.127 2.27559
19.627 2.00498
20.127 1.77725
20.627 1.51466
21.127 1.22274
21.627 0.958216
22.127 0.756224
22.627 0.55949
23.127 0.394299
23.627 0.307968
24.127 0.195628
24.627 0.129496
25.127 0.0866075
25.627 0.0619811
26.127 0.035141
26.627 0.0193691
27.127 0.0135584
27.627 0.00857774
28.127 0.00553402
28.627 0.00415052
29.127 0.0011068
29.627 0.00138351
30.127 0.00138351
30.627 0.000276701
31.127 0.000830103
31.627 0.000553402
32.127 0.000276701
32.627 0.000553402
33.127 0.000276701
33.627 0
34.127 0
34.627 0.000276701
35.127 0.000276701
35.627 0.000276701
36.127 0
36.627 0.000553402
37.127 0
37.627 0
38.127 0.000276701
38.627 0
39.127 0
39.627 0
40.127 0.000276701
40.627 0.000276701
41.127 0
41.627 0
42.127 0
42.627 0
43.127 0.000276701
43.627 0
44.127 0.000276701
44.627 0.000276701
45.127 0
45.627 0
46.127 0.000553402
46.627 0.000276701
47.127 0
47.627 0
48.127 0
48.627 0
49.127 0
49.627 0.000276701
50.127 0.000276701
50.627 0
51.127 0.000276701
51.627 0
52.127 0
52.627 0.000276701
53.127 0.000276701
53.627 0
54.127 0
54.627 0
55.127 0
55.627 0
56.127 0
56.627 0
57.127 0.000276701
57.627 0
58.127 0.000276701
58.627 0.000276701
59.127 0.000276701
59.627 0.000276701
60.127 0.000276701
60.627 0
61.127 0.000276701
61.627 0.000553402
62.127 0.000276701
62.627 0.000276701
63.127 0
63.627 0
64.127 0
64.627 0.000276701
65.127 0.000830103
65.627 0
66.127 0.000276701
66.627 0
67.127 0.000553402
67.627 0
68.127 0.000276701
68.627 0.000276701
69.127 0
69.627 0
70.127 0
70.627 0.000276701
71.127 0.000276701
71.627 0
72.127 0
72.627 0
73.127 0
73.627 0.000276701
74.127 0
74.627 0
75.127 0
75.627 0
76.127 0
76.627 0
77.127 0
77.627 0.000276701
78.127 0.000276701
78.627 0.000276701
79.127 0
79.627 0
80.127 0
80.627 0
81.127 0.000276701
81.627 0
82.127 0.000276701
82.627 0
83.127 0
83.627 0
84.127 0
84.627 0.000276701
85.127 0.000276701
85.627 0
86.127 0
86.627 0
87.127 0
87.627 0
